# model=FullDmr seed=801 maintenanceInterval=600 reportInterval=50
# genomeSize=60000 genes=16 exonLength=90 exonsPerGene=5
tick,recovered,spurious,totalGenes,cycleMs
57700,16,0,16,2145
57750,16,0,16,2020
57800,16,0,16,2008
57850,16,0,16,2008
57900,16,0,16,1981
57950,16,0,16,2005
58000,16,0,16,1973
58050,16,0,16,1928
58100,16,0,16,1911
58150,16,0,16,1885
58200,16,0,16,1865
58250,16,0,16,2178
58300,16,0,16,2160
58350,16,0,16,2170
58400,16,0,16,2201
58450,16,0,16,2175
58500,16,0,16,2155
58550,16,0,16,2082
58600,16,0,16,2249
58650,16,0,16,2271
58700,16,0,16,2260
58750,16,0,16,2228
58800,16,0,16,2241
58850,16,0,16,2633
58900,16,0,16,2547
58950,16,0,16,2537
59000,16,0,16,2658
59050,16,0,16,2648
59100,16,0,16,2601
59150,16,0,16,2621
59200,16,0,16,2495
59250,16,0,16,2513
59300,16,0,16,2517
59350,16,0,16,2392
59400,16,0,16,2355
59450,16,0,16,2150
59500,16,0,16,2170
59550,16,0,16,2205
59600,16,0,16,2156
59650,16,0,16,2157
59700,16,0,16,2083
59750,16,0,16,2039
59800,16,0,16,2068
59850,16,0,16,2073
59900,16,0,16,2053
59950,16,0,16,2855
60000,16,0,16,2879
60050,16,0,16,2145
60100,16,0,16,2079
60150,16,0,16,2158
60200,16,0,16,2155
60250,16,0,16,2088
60300,16,0,16,2069
60350,16,0,16,2072
60400,16,0,16,2080
60450,16,0,16,2022
60500,16,0,16,1945
60550,16,0,16,1959
60600,16,0,16,2181
60650,16,0,16,2140
60700,16,0,16,2092
60750,16,0,16,2050
60800,16,0,16,2035
60850,16,0,16,2048
60900,16,0,16,2012
60950,16,0,16,2212
61000,16,0,16,2134
61050,16,0,16,2083
61100,16,0,16,2044
61150,16,0,16,1967
61200,16,0,16,2428
61250,16,0,16,2074
61300,16,0,16,2087
61350,16,0,16,2041
61400,16,0,16,2030
61450,16,0,16,1982
61500,16,0,16,1985
61550,16,0,16,1892
61600,16,0,16,1885
61650,16,0,16,1908
61700,16,0,16,1862
61750,16,0,16,1826
61800,16,0,16,2106
61850,16,0,16,2215
61900,16,0,16,2154
61950,16,0,16,2322
62000,16,0,16,2262
62050,16,0,16,2166
62100,16,0,16,2280
62150,16,0,16,2194
62200,16,0,16,2167
62250,16,0,16,2149
62300,16,0,16,2078
62350,16,0,16,2000
62400,16,0,16,3145
62450,16,0,16,2133
62500,16,0,16,2094
62550,16,0,16,2362
62600,16,0,16,2412
62650,16,0,16,2543
62700,16,0,16,2318
62750,16,0,16,2374
62800,16,0,16,2369
62850,16,0,16,2356
62900,16,0,16,2465
62950,16,0,16,2451
63000,16,0,16,2983
63050,16,0,16,2131
63100,16,0,16,2143
63150,16,0,16,2128
63200,16,0,16,2077
63250,16,0,16,2158
63300,16,0,16,2035
63350,16,0,16,2020
63400,16,0,16,1935
63450,16,0,16,1968
63500,16,0,16,1901
63550,16,0,16,1897
63600,16,0,16,2075
63650,16,0,16,2135
63700,16,0,16,2124
63750,16,0,16,2327
63800,16,0,16,2287
63850,16,0,16,2207
63900,16,0,16,2195
63950,16,0,16,2309
64000,16,0,16,2230
64050,16,0,16,2230
64100,16,0,16,2212
64150,16,0,16,2115
64200,16,0,16,2185
64250,16,0,16,2139
64300,16,0,16,2166
64350,16,0,16,2477
64400,16,0,16,2530
64450,16,0,16,2482
64500,16,0,16,2468
64550,16,0,16,2405
64600,16,0,16,2419
64650,16,0,16,2430
64700,16,0,16,2380
64750,16,0,16,3993
64800,16,0,16,4083
64850,16,0,16,2099
64900,16,0,16,2167
64950,16,0,16,2119
65000,16,0,16,2146
65050,16,0,16,2097
65100,16,0,16,2148
65150,16,0,16,2060
65200,16,0,16,2048
65250,16,0,16,2490
65300,16,0,16,2384
65350,16,0,16,11044
65400,16,0,16,11244
65450,16,0,16,2162
65500,16,0,16,2096
65550,16,0,16,2089
65600,16,0,16,2046
65650,16,0,16,2143
65700,16,0,16,2130
65750,16,0,16,2122
65800,16,0,16,2154
65850,16,0,16,2259
65900,16,0,16,2310
65950,16,0,16,2215
66000,16,0,16,2261
66050,16,0,16,2490
66100,16,0,16,2140
66150,16,0,16,2194
66200,16,0,16,2514
66250,16,0,16,3084
66300,16,0,16,3085
66350,16,0,16,3427
66400,16,0,16,2825
66450,16,0,16,2635
66500,16,0,16,2409
66550,16,0,16,2181
66600,16,0,16,2291
66650,16,0,16,2143
66700,16,0,16,2167
66750,16,0,16,2401
66800,16,0,16,2308
66850,16,0,16,2049
66900,16,0,16,2017
66950,16,0,16,1928
67000,16,0,16,2251
67050,16,0,16,2243
67100,16,0,16,2644
67150,16,0,16,2564
67200,16,0,16,2689
67250,16,0,16,2172
67300,16,0,16,2063
67350,16,0,16,2136
67400,16,0,16,2139
67450,16,0,16,2112
67500,16,0,16,2113
67550,16,0,16,2105
67600,16,0,16,2129
67650,16,0,16,2024
67700,16,0,16,1928
67750,16,0,16,1881
67800,16,0,16,2198
67850,16,0,16,2232
67900,16,0,16,2238
67950,16,0,16,2235
68000,16,0,16,2500
68050,16,0,16,2427
68100,16,0,16,2509
68150,16,0,16,2478
68200,16,0,16,2487
68250,16,0,16,2421
68300,16,0,16,2376
68350,16,0,16,2337
68400,16,0,16,3940
68450,16,0,16,2258
68500,16,0,16,2218
68550,16,0,16,2208
68600,16,0,16,2129
68650,16,0,16,2124
68700,16,0,16,2102
68750,16,0,16,2074
68800,16,0,16,2057
68850,16,0,16,2026
68900,16,0,16,2322
68950,16,0,16,2583
69000,16,0,16,2312
69050,16,0,16,2489
69100,16,0,16,2254
69150,16,0,16,2117
69200,16,0,16,2063
69250,16,0,16,2033
69300,16,0,16,2044
69350,16,0,16,1948
69400,16,0,16,1908
69450,16,0,16,1887
69500,16,0,16,1893
69550,16,0,16,1946
69600,16,0,16,2037
69650,16,0,16,2247
69700,16,0,16,2207
69750,16,0,16,2120
69800,16,0,16,2220
69850,16,0,16,2169
69900,16,0,16,2058
69950,16,0,16,2071
70000,16,0,16,2121
70050,16,0,16,2456
70100,16,0,16,2355
70150,16,0,16,5719
70200,16,0,16,23964
70250,16,0,16,2188
70300,16,0,16,2184
70350,16,0,16,2263
70400,16,0,16,2208
70450,16,0,16,2193
70500,16,0,16,2148
70550,16,0,16,2079
70600,16,0,16,2167
70650,16,0,16,2154
70700,16,0,16,2159
70750,16,0,16,2112
70800,16,0,16,2484
70850,16,0,16,2136
70900,16,0,16,2032
70950,16,0,16,2310
71000,16,0,16,2300
71050,16,0,16,2488
71100,16,0,16,2455
71150,16,0,16,2508
71200,16,0,16,2419
71250,16,0,16,2453
71300,16,0,16,2876
71350,16,0,16,2429
71400,16,0,16,2442
71450,16,0,16,2304
71500,16,0,16,2469
71550,16,0,16,2413
71600,16,0,16,2225
71650,16,0,16,2513
71700,16,0,16,2196
71750,16,0,16,2353
71800,16,0,16,2314
71850,16,0,16,2329
71900,16,0,16,2507
71950,16,0,16,2783
72000,16,0,16,3535
72050,16,0,16,2483
72100,16,0,16,2245
72150,16,0,16,2225
72200,16,0,16,2229
72250,16,0,16,2089
72300,16,0,16,2055
72350,16,0,16,2325
72400,16,0,16,2205
72450,16,0,16,2394
72500,16,0,16,2951
72550,16,0,16,2560
72600,16,0,16,2503
72650,16,0,16,2218
72700,16,0,16,2274
72750,16,0,16,2213
72800,16,0,16,2085
72850,16,0,16,2055
72900,16,0,16,2055
72950,16,0,16,2026
73000,16,0,16,2137
73050,16,0,16,1940
73100,16,0,16,2190
73150,16,0,16,3128
73200,16,0,16,4093
73250,16,0,16,2159
73300,16,0,16,2188
73350,16,0,16,2206
73400,16,0,16,2212
73450,16,0,16,2183
73500,16,0,16,2171
73550,16,0,16,2187
73600,16,0,16,2835
73650,16,0,16,2866
73700,16,0,16,2839
73750,16,0,16,2672
73800,16,0,16,2761
73850,16,0,16,2164
73900,16,0,16,2122
73950,16,0,16,2077
74000,16,0,16,2113
74050,16,0,16,2328
74100,16,0,16,2311
74150,16,0,16,2334
74200,16,0,16,2319
74250,16,0,16,2370
74300,16,0,16,2294
74350,16,0,16,2281
74400,16,0,16,2344
74450,16,0,16,2467
74500,16,0,16,2159
74550,16,0,16,2264
74600,16,0,16,2298
74650,16,0,16,2392
74700,16,0,16,2212
74750,16,0,16,2118
74800,16,0,16,2114
74850,16,0,16,2040
74900,16,0,16,1980
74950,16,0,16,2749
75000,16,0,16,3462
75050,16,0,16,2334
75100,16,0,16,2416
75150,16,0,16,2302
75200,16,0,16,2248
75250,16,0,16,2305
75300,16,0,16,2144
75350,16,0,16,2134
75400,16,0,16,2172
75450,16,0,16,2101
75500,16,0,16,2070
75550,16,0,16,2045
75600,16,0,16,2106
75650,16,0,16,2123
75700,16,0,16,2342
75750,16,0,16,2333
75800,16,0,16,2301
75850,16,0,16,2236
75900,16,0,16,2167
75950,16,0,16,2181
76000,16,0,16,2174
76050,16,0,16,2149
76100,16,0,16,2143
76150,16,0,16,2059
76200,16,0,16,2114
76250,16,0,16,2095
76300,16,0,16,2097
76350,16,0,16,2059
76400,16,0,16,2120
76450,16,0,16,2122
76500,16,0,16,2008
76550,16,0,16,1937
76600,16,0,16,1905
76650,16,0,16,1855
76700,16,0,16,1839
76750,16,0,16,1835
76800,16,0,16,1862
76850,16,0,16,2070
76900,16,0,16,2112
76950,16,0,16,2040
77000,16,0,16,2070
77050,16,0,16,2187
77100,16,0,16,2203
77150,16,0,16,2200
77200,16,0,16,2119
77250,16,0,16,2053
77300,16,0,16,2017
77350,16,0,16,1983
77400,16,0,16,2077
77450,16,0,16,2100
77500,16,0,16,2090
77550,16,0,16,2290
77600,16,0,16,2354
77650,16,0,16,2307
77700,16,0,16,2131
77750,16,0,16,2155
77800,16,0,16,2076
77850,16,0,16,2242
77900,16,0,16,2185
77950,16,0,16,2174
78000,16,0,16,2190
78050,16,0,16,2115
78100,16,0,16,2413
78150,16,0,16,2533
78200,16,0,16,2695
78250,16,0,16,2421
78300,16,0,16,2410
78350,16,0,16,2335
78400,16,0,16,2720
78450,16,0,16,2703
78500,16,0,16,2687
78550,16,0,16,3002
78600,16,0,16,6519
78650,16,0,16,2223
78700,16,0,16,2097
78750,16,0,16,2094
78800,16,0,16,2128
78850,16,0,16,2137
78900,16,0,16,2075
78950,16,0,16,2026
79000,16,0,16,2012
79050,16,0,16,2191
79100,16,0,16,2132
79150,16,0,16,2178
79200,16,0,16,2579
79250,16,0,16,2185
79300,16,0,16,2133
79350,16,0,16,2134
79400,16,0,16,2107
79450,16,0,16,2094
79500,16,0,16,2024
79550,16,0,16,2023
79600,16,0,16,2143
79650,16,0,16,2151
79700,16,0,16,2138
79750,16,0,16,2055
79800,16,0,16,2340
79850,16,0,16,2210
79900,16,0,16,2570
79950,16,0,16,2596
80000,16,0,16,2606
80050,16,0,16,2532
80100,16,0,16,2479
80150,16,0,16,2517
80200,16,0,16,2465
80250,16,0,16,2450
80300,16,0,16,2299
80350,16,0,16,2282
80400,16,0,16,3566
80450,16,0,16,2354
80500,16,0,16,2335
80550,16,0,16,2268
80600,16,0,16,2261
80650,16,0,16,2270
80700,16,0,16,2139
80750,16,0,16,2138
80800,16,0,16,2081
80850,16,0,16,2094
80900,16,0,16,2048
80950,16,0,16,3644
81000,16,0,16,3315
81050,16,0,16,2384
81100,16,0,16,2401
81150,16,0,16,2625
81200,16,0,16,2595
81250,16,0,16,2609
81300,16,0,16,2605
81350,16,0,16,2630
81400,16,0,16,3278
81450,16,0,16,3261
81500,16,0,16,3204
81550,16,0,16,3191
81600,16,0,16,6710
81650,16,0,16,2380
81700,16,0,16,2473
81750,16,0,16,2438
81800,16,0,16,2375
81850,16,0,16,2329
81900,16,0,16,2345
81950,16,0,16,2401
82000,16,0,16,2322
82050,16,0,16,2211
82100,16,0,16,2259
82150,16,0,16,2186
82200,16,0,16,2138
82250,16,0,16,2216
82300,16,0,16,2334
82350,16,0,16,2246
82400,16,0,16,2260
82450,16,0,16,2303
82500,16,0,16,2291
82550,16,0,16,2236
82600,16,0,16,2182
82650,16,0,16,2098
82700,16,0,16,2020
82750,16,0,16,1973
82800,16,0,16,1979
82850,16,0,16,2128
82900,16,0,16,2100
82950,16,0,16,2078
83000,16,0,16,2088
83050,16,0,16,2000
83100,16,0,16,2105
83150,16,0,16,2117
83200,16,0,16,2041
83250,16,0,16,1990
83300,16,0,16,2076
83350,16,0,16,2045
83400,16,0,16,2047
83450,16,0,16,2375
83500,16,0,16,2279
83550,16,0,16,2342
83600,16,0,16,2330
83650,16,0,16,2326
83700,16,0,16,2292
83750,16,0,16,2311
83800,16,0,16,2286
83850,16,0,16,2279
83900,16,0,16,2258
83950,16,0,16,2250
84000,16,0,16,2269
84050,16,0,16,2147
84100,16,0,16,2153
84150,16,0,16,2143
84200,16,0,16,2142
84250,16,0,16,2067
84300,16,0,16,2115
84350,16,0,16,2137
84400,16,0,16,2069
84450,16,0,16,2045
84500,16,0,16,2032
84550,16,0,16,2155
84600,16,0,16,2153
84650,16,0,16,2107
84700,16,0,16,2031
84750,16,0,16,2071
84800,16,0,16,2011
84850,16,0,16,2018
84900,16,0,16,1915
84950,16,0,16,1931
85000,16,0,16,1871
85050,16,0,16,1881
85100,16,0,16,1878
85150,16,0,16,2082
85200,16,0,16,2309
85250,16,0,16,2129
85300,16,0,16,2084
85350,16,0,16,2050
85400,16,0,16,2034
85450,16,0,16,2048
85500,16,0,16,1934
85550,16,0,16,1922
85600,16,0,16,1910
85650,16,0,16,1862
85700,16,0,16,1749
85750,16,0,16,1773
85800,16,0,16,1854
85850,16,0,16,2191
85900,16,0,16,2091
85950,16,0,16,2062
86000,16,0,16,1978
86050,16,0,16,1999
86100,16,0,16,1956
86150,16,0,16,1908
86200,16,0,16,1843
86250,16,0,16,1778
86300,16,0,16,1766
86350,16,0,16,1737
86400,16,0,16,1817
86450,16,0,16,2226
86500,16,0,16,2135
86550,16,0,16,2113
86600,16,0,16,2158
86650,16,0,16,2172
86700,16,0,16,2133
86750,16,0,16,2338
86800,16,0,16,2294
86850,16,0,16,2644
86900,16,0,16,2601
86950,16,0,16,4072
87000,16,0,16,3925
87050,16,0,16,2149
87100,16,0,16,2161
87150,16,0,16,2097
87200,16,0,16,2129
87250,16,0,16,2107
87300,16,0,16,2084
87350,16,0,16,2008
87400,16,0,16,2062
87450,16,0,16,2063
87500,16,0,16,2472
87550,16,0,16,3347
87600,16,0,16,3848
87650,16,0,16,2135
87700,16,0,16,2154
87750,16,0,16,2075
87800,16,0,16,2103
87850,16,0,16,2171
87900,16,0,16,2387
87950,16,0,16,2220
88000,16,0,16,2360
88050,16,0,16,2341
88100,16,0,16,2253
88150,16,0,16,2217
88200,16,0,16,2152
88250,16,0,16,2079
88300,16,0,16,2133
88350,16,0,16,2027
88400,16,0,16,2046
88450,16,0,16,2057
88500,16,0,16,2144
88550,16,0,16,2107
88600,16,0,16,2083
88650,16,0,16,2005
88700,16,0,16,1932
88750,16,0,16,1917
88800,16,0,16,1931
88850,16,0,16,2168
88900,16,0,16,2084
88950,16,0,16,2104
89000,16,0,16,2107
89050,16,0,16,2136
89100,16,0,16,2131
89150,16,0,16,2069
89200,16,0,16,2205
89250,16,0,16,2220
89300,16,0,16,2129
89350,16,0,16,2088
89400,16,0,16,2223
89450,16,0,16,2447
89500,16,0,16,2553
89550,16,0,16,2553
89600,16,0,16,2493
89650,16,0,16,2481
89700,16,0,16,2407
89750,16,0,16,2322
89800,16,0,16,2296
89850,16,0,16,2275
89900,16,0,16,2233
89950,16,0,16,2170
90000,16,0,16,2728
90050,16,0,16,2114
90100,16,0,16,2112
90150,16,0,16,2041
90200,16,0,16,2031
90250,16,0,16,2044
90300,16,0,16,2010
90350,16,0,16,2255
90400,16,0,16,2797
90450,16,0,16,3393
90500,16,0,16,3760
90550,16,0,16,4293
90600,16,0,16,5020
90650,16,0,16,2089
90700,16,0,16,2345
90750,16,0,16,2274
90800,16,0,16,2201
90850,16,0,16,2115
90900,16,0,16,2070
90950,16,0,16,2097
91000,16,0,16,2081
91050,16,0,16,1932
91100,16,0,16,1948
91150,16,0,16,1967
91200,16,0,16,1946
91250,16,0,16,2163
91300,16,0,16,2087
91350,16,0,16,2206
91400,16,0,16,2144
91450,16,0,16,2027
91500,16,0,16,2239
91550,16,0,16,2185
91600,16,0,16,2837
91650,16,0,16,2821
91700,16,0,16,3191
91750,16,0,16,3529
91800,16,0,16,3735
91850,16,0,16,2148
91900,16,0,16,2142
91950,16,0,16,2132
92000,16,0,16,2201
92050,16,0,16,2137
92100,16,0,16,2084
92150,16,0,16,2077
92200,16,0,16,2024
92250,16,0,16,2034
92300,16,0,16,1955
92350,16,0,16,2011
92400,16,0,16,1994
92450,16,0,16,2148
92500,16,0,16,2141
92550,16,0,16,2138
92600,16,0,16,2111
92650,16,0,16,2136
92700,16,0,16,2061
92750,16,0,16,1966
92800,16,0,16,1983
92850,16,0,16,1945
92900,16,0,16,1888
92950,16,0,16,1904
93000,16,0,16,1938
93050,16,0,16,2131
93100,16,0,16,2114
93150,16,0,16,2171
93200,16,0,16,2120
93250,16,0,16,2395
93300,16,0,16,2335
93350,16,0,16,2072
93400,16,0,16,2042
93450,16,0,16,2136
93500,16,0,16,2033
93550,16,0,16,1975
93600,16,0,16,1984
93650,16,0,16,2196
93700,16,0,16,2336
93750,16,0,16,2302
93800,16,0,16,2240
93850,16,0,16,2224
93900,16,0,16,2245
93950,16,0,16,2321
94000,16,0,16,2318
94050,16,0,16,2334
94100,16,0,16,2244
94150,16,0,16,2330
94200,16,0,16,2203
94250,16,0,16,2468
94300,16,0,16,2547
94350,16,0,16,2236
94400,16,0,16,2154
94450,16,0,16,2102
94500,16,0,16,2081
94550,16,0,16,2091
94600,16,0,16,1998
94650,16,0,16,1949
94700,16,0,16,1995
94750,16,0,16,1953
94800,16,0,16,1899
94850,16,0,16,2161
94900,16,0,16,2068
94950,16,0,16,2053
95000,16,0,16,2010
95050,16,0,16,2052
95100,16,0,16,1976
95150,16,0,16,2217
95200,16,0,16,2726
95250,16,0,16,2807
95300,16,0,16,3562
95350,16,0,16,2937
95400,16,0,16,8971
95450,16,0,16,2159
95500,16,0,16,2138
95550,16,0,16,2165
95600,16,0,16,2100
95650,16,0,16,2279
95700,16,0,16,2414
95750,16,0,16,2547
95800,16,0,16,2405
95850,16,0,16,3413
95900,16,0,16,3500
95950,16,0,16,3390
96000,16,0,16,3378
96050,16,0,16,2265
96100,16,0,16,2129
96150,16,0,16,2188
96200,16,0,16,2157
96250,16,0,16,2036
96300,16,0,16,2016
96350,16,0,16,2192
96400,16,0,16,2159
96450,16,0,16,2141
96500,16,0,16,2101
96550,16,0,16,2098
96600,16,0,16,2160
96650,16,0,16,2139
96700,16,0,16,2107
96750,16,0,16,2071
96800,16,0,16,2039
96850,16,0,16,2064
96900,16,0,16,2098
96950,16,0,16,2091
97000,16,0,16,2223
97050,16,0,16,2195
97100,16,0,16,2065
97150,16,0,16,2119
97200,16,0,16,2033
97250,16,0,16,2318
97300,16,0,16,2181
97350,16,0,16,2267
97400,16,0,16,2244
97450,16,0,16,2178
97500,16,0,16,2031
97550,16,0,16,2317
97600,16,0,16,2279
97650,16,0,16,2292
97700,16,0,16,2254
97750,16,0,16,2226
97800,16,0,16,2625
97850,16,0,16,2193
97900,16,0,16,2136
97950,16,0,16,2087
98000,16,0,16,2069
98050,16,0,16,2039
98100,16,0,16,2003
98150,16,0,16,2217
98200,16,0,16,2435
98250,16,0,16,2406
98300,16,0,16,2134
98350,16,0,16,2337
98400,16,0,16,2010
98450,16,0,16,2261
98500,16,0,16,2220
98550,16,0,16,2320
98600,16,0,16,2337
98650,16,0,16,2389
98700,16,0,16,2336
98750,16,0,16,2285
98800,16,0,16,2284
98850,16,0,16,2234
98900,16,0,16,2178
98950,16,0,16,2150
99000,16,0,16,2341
99050,16,0,16,2107
99100,16,0,16,2163
99150,16,0,16,2316
99200,16,0,16,2463
99250,16,0,16,2335
99300,16,0,16,2370
99350,16,0,16,2381
99400,16,0,16,2197
99450,16,0,16,2458
99500,16,0,16,2142
99550,16,0,16,3002
99600,16,0,16,3140
99650,16,0,16,2132
99700,16,0,16,2076
99750,16,0,16,2157
99800,16,0,16,2132
99850,16,0,16,2119
99900,16,0,16,2094
99950,16,0,16,2093
100000,16,0,16,2058
# ended at tick 100000: reached tick budget; run took 4669643 ms
